alpha,n,result
2.1923076923076925,94,0
2.1923076923076925,95,0
2.1923076923076925,96,0
2.1923076923076925,97,0
2.1923076923076925,98,0
2.1923076923076925,99,0
2.1923076923076925,100,0
2.1923076923076925,101,0
2.1923076923076925,102,0
2.1923076923076925,103,0
2.1923076923076925,104,0
2.1923076923076925,105,0
2.1923076923076925,106,0
2.1923076923076925,107,0
2.1923076923076925,108,0
2.1923076923076925,109,0
2.1923076923076925,110,0
2.1923076923076925,111,0
2.1923076923076925,112,0
2.1923076923076925,113,0
2.1923076923076925,114,0
2.1923076923076925,115,0
2.1923076923076925,116,0
2.1923076923076925,117,0
2.1923076923076925,118,0
2.1923076923076925,119,0
2.1923076923076925,120,0
2.1923076923076925,121,0
2.1923076923076925,122,0
2.1923076923076925,123,0
2.1923076923076925,124,0
2.1923076923076925,125,0
2.1923076923076925,126,0
2.1923076923076925,127,0
2.1923076923076925,128,0
2.1923076923076925,129,0
2.1923076923076925,130,0
2.1923076923076925,131,0
2.1923076923076925,132,0
2.1923076923076925,133,0
2.1923076923076925,134,0
2.1923076923076925,135,0
2.1923076923076925,136,0
2.1923076923076925,137,0
2.1923076923076925,138,1
2.1923076923076925,139,0
2.1923076923076925,140,0
2.1923076923076925,141,0
2.1923076923076925,142,0
2.1923076923076925,143,0
2.1923076923076925,144,0
2.1923076923076925,145,0
2.1923076923076925,146,0
2.1923076923076925,147,0
2.1923076923076925,148,0
2.1923076923076925,149,0
2.1923076923076925,150,0
2.1923076923076925,151,0
2.1923076923076925,152,0
2.1923076923076925,153,0
2.1923076923076925,154,0
2.1923076923076925,155,0
2.1923076923076925,156,0
2.1923076923076925,157,0
2.1923076923076925,158,0
2.1923076923076925,159,0
2.1923076923076925,160,0
2.1923076923076925,161,0
2.1923076923076925,162,0
2.1923076923076925,163,0
2.1923076923076925,164,0
2.1923076923076925,165,0
2.1923076923076925,166,0
2.1923076923076925,167,0
2.1923076923076925,168,0
2.1923076923076925,169,0
2.1923076923076925,170,0
2.1923076923076925,171,0
2.1923076923076925,172,0
2.1923076923076925,173,0
2.1923076923076925,174,0
2.1923076923076925,175,0
2.1923076923076925,176,0
2.1923076923076925,177,0
2.1923076923076925,178,0
2.1923076923076925,179,0
2.1923076923076925,180,0
2.1923076923076925,181,0
2.1923076923076925,182,1
2.1923076923076925,183,0
2.1923076923076925,184,0
2.1923076923076925,185,0
2.1923076923076925,186,0
2.1923076923076925,187,0
2.1923076923076925,188,0
2.1923076923076925,189,0
2.1923076923076925,190,0
2.1923076923076925,191,0
2.1923076923076925,192,0
2.1923076923076925,193,0
2.1923076923076925,194,0
2.1923076923076925,195,0
2.1923076923076925,196,0
2.1923076923076925,197,0
2.1923076923076925,198,0
2.1923076923076925,199,0
2.25,0,0
2.25,1,0
2.25,2,0
2.25,3,0
2.25,4,0
2.25,5,0
2.25,6,0
2.25,7,0
2.25,8,0
2.25,9,0
2.25,10,0
2.25,11,0
2.25,12,0
2.25,13,0
2.25,14,0
2.25,15,0
2.25,16,0
2.25,17,0
2.25,18,0
2.25,19,0
2.25,20,0
2.25,21,0
2.25,22,0
2.25,23,0
2.25,24,0
2.25,25,0
2.25,26,0
2.25,27,0
2.25,28,0
2.25,29,0
2.25,30,0
2.25,31,0
2.25,32,0
2.25,33,0
2.25,34,0
2.25,35,0
2.25,36,0
2.25,37,0
2.25,38,0
2.25,39,0
2.25,40,0
2.25,41,0
2.25,42,0
2.25,43,0
2.25,44,0
2.25,45,0
2.25,46,0
2.25,47,0
2.25,48,0
2.25,49,0
2.25,50,0
2.25,51,0
2.25,52,0
2.25,53,0
2.25,54,0
2.25,55,0
2.25,56,0
2.25,57,0
2.25,58,0
2.25,59,0
2.25,60,0
2.25,61,0
2.25,62,0
2.25,63,0
2.25,64,0
2.25,65,0
2.25,66,0
2.25,67,0
2.25,68,0
2.25,69,0
2.25,70,0
2.25,71,0
2.25,72,0
2.25,73,0
2.25,74,0
2.25,75,0
2.25,76,0
2.25,77,0
2.25,78,0
2.25,79,0
2.25,80,0
2.25,81,0
2.25,82,0
2.25,83,0
2.25,84,0
2.25,85,0
2.25,86,0
2.25,87,0
2.25,88,0
2.25,89,0
2.25,90,0
2.25,91,0
2.25,92,0
2.25,93,0
2.25,94,0
2.25,95,0
2.25,96,0
2.25,97,0
2.25,98,0
2.25,99,0
2.25,100,0
2.25,101,0
2.25,102,0
2.25,103,0
2.25,104,0
2.25,105,0
2.25,106,0
2.25,107,0
2.25,108,0
2.25,109,0
2.25,110,0
2.25,111,0
2.25,112,0
2.25,113,0
2.25,114,0
2.25,115,0
2.25,116,0
2.25,117,0
2.25,118,0
2.25,119,0
2.25,120,0
2.25,121,0
2.25,122,0
2.25,123,0
2.25,124,0
2.25,125,0
2.25,126,0
2.25,127,0
2.25,128,0
2.25,129,0
2.25,130,0
2.25,131,0
2.25,132,0
2.25,133,0
2.25,134,0
2.25,135,0
2.25,136,0
2.25,137,0
2.25,138,0
2.25,139,0
2.25,140,0
2.25,141,0
2.25,142,0
2.25,143,0
2.25,144,0
2.25,145,0
2.25,146,0
2.25,147,0
2.25,148,0
2.25,149,0
2.25,150,0
2.25,151,0
2.25,152,0
2.25,153,0
2.25,154,0
2.25,155,0
2.25,156,0
2.25,157,0
2.25,158,0
2.25,159,0
2.25,160,0
2.25,161,0
2.25,162,0
2.25,163,0
2.25,164,0
2.25,165,0
2.25,166,0
2.25,167,0
2.25,168,0
2.25,169,0
2.25,170,0
2.25,171,0
2.25,172,0
2.25,173,0
2.25,174,0
2.25,175,0
2.25,176,0
2.25,177,0
2.25,178,0
2.25,179,0
2.25,180,0
2.25,181,0
2.25,182,0
2.25,183,0
2.25,184,0
2.25,185,0
2.25,186,0
2.25,187,0
2.25,188,0
2.25,189,0
2.25,190,0
2.25,191,0
2.25,192,0
2.25,193,0
2.25,194,0
2.25,195,0
2.25,196,0
2.25,197,0
2.25,198,0
2.25,199,0
2.3076923076923075,0,0
2.3076923076923075,1,0
2.3076923076923075,2,0
2.3076923076923075,3,0
2.3076923076923075,4,0
2.3076923076923075,5,0
2.3076923076923075,6,0
2.3076923076923075,7,0
2.3076923076923075,8,0
2.3076923076923075,9,0
2.3076923076923075,10,0
2.3076923076923075,11,0
2.3076923076923075,12,0
2.3076923076923075,13,0
2.3076923076923075,14,0
2.3076923076923075,15,0
2.3076923076923075,16,0
2.3076923076923075,17,0
2.3076923076923075,18,0
2.3076923076923075,19,0
2.3076923076923075,20,0
2.3076923076923075,21,0
2.3076923076923075,22,0
2.3076923076923075,23,0
2.3076923076923075,24,0
2.3076923076923075,25,0
2.3076923076923075,26,0
2.3076923076923075,27,0
2.3076923076923075,28,0
2.3076923076923075,29,0
2.3076923076923075,30,0
2.3076923076923075,31,0
2.3076923076923075,32,0
2.3076923076923075,33,0
2.3076923076923075,34,0
2.3076923076923075,35,0
2.3076923076923075,36,0
2.3076923076923075,37,0
2.3076923076923075,38,0
2.3076923076923075,39,0
2.3076923076923075,40,0
2.3076923076923075,41,0
2.3076923076923075,42,0
2.3076923076923075,43,0
2.3076923076923075,44,0
2.3076923076923075,45,0
2.3076923076923075,46,0
2.3076923076923075,47,0
2.3076923076923075,48,0
2.3076923076923075,49,0
2.3076923076923075,50,0
2.3076923076923075,51,0
2.3076923076923075,52,0
2.3076923076923075,53,0
2.3076923076923075,54,0
2.3076923076923075,55,0
2.3076923076923075,56,0
2.3076923076923075,57,0
2.3076923076923075,58,0
2.3076923076923075,59,0
2.3076923076923075,60,0
2.3076923076923075,61,0
2.3076923076923075,62,0
2.3076923076923075,63,0
2.3076923076923075,64,0
2.3076923076923075,65,0
2.3076923076923075,66,0
2.3076923076923075,67,0
2.3076923076923075,68,0
2.3076923076923075,69,0
2.3076923076923075,70,0
2.3076923076923075,71,0
2.3076923076923075,72,0
2.3076923076923075,73,0
2.3076923076923075,74,0
2.3076923076923075,75,0
2.3076923076923075,76,0
2.3076923076923075,77,0
2.3076923076923075,78,0
2.3076923076923075,79,0
2.3076923076923075,80,0
2.3076923076923075,81,0
2.3076923076923075,82,0
2.3076923076923075,83,0
2.3076923076923075,84,0
2.3076923076923075,85,0
2.3076923076923075,86,0
2.3076923076923075,87,0
2.3076923076923075,88,0
2.3076923076923075,89,0
2.3076923076923075,90,0
2.3076923076923075,91,0
2.3076923076923075,92,0
2.3076923076923075,93,0
2.3076923076923075,94,0
2.3076923076923075,95,0
2.3076923076923075,96,0
2.3076923076923075,97,0
2.3076923076923075,98,0
2.3076923076923075,99,0
2.3076923076923075,100,0
2.3076923076923075,101,0
2.3076923076923075,102,0
2.3076923076923075,103,0
2.3076923076923075,104,0
2.3076923076923075,105,0
2.3076923076923075,106,0
2.3076923076923075,107,0
2.3076923076923075,108,0
2.3076923076923075,109,0
2.3076923076923075,110,0
2.3076923076923075,111,0
2.3076923076923075,112,0
2.3076923076923075,113,0
2.3076923076923075,114,0
2.3076923076923075,115,0
2.3076923076923075,116,0
2.3076923076923075,117,0
2.3076923076923075,118,0
2.3076923076923075,119,0
2.3076923076923075,120,0
2.3076923076923075,121,0
2.3076923076923075,122,0
2.3076923076923075,123,0
2.3076923076923075,124,0
2.3076923076923075,125,0
2.3076923076923075,126,0
2.3076923076923075,127,0
2.3076923076923075,128,0
2.3076923076923075,129,0
2.3076923076923075,130,0
2.3076923076923075,131,0
2.3076923076923075,132,0
2.3076923076923075,133,0
2.3076923076923075,134,0
2.3076923076923075,135,0
2.3076923076923075,136,0
2.3076923076923075,137,0
2.3076923076923075,138,0
2.3076923076923075,139,0
2.3076923076923075,140,0
2.3076923076923075,141,0
2.3076923076923075,142,0
2.3076923076923075,143,0
2.3076923076923075,144,0
2.3076923076923075,145,0
2.3076923076923075,146,0
2.3076923076923075,147,0
2.3076923076923075,148,0
2.3076923076923075,149,0
2.3076923076923075,150,0
2.3076923076923075,151,0
2.3076923076923075,152,0
2.3076923076923075,153,0
2.3076923076923075,154,0
2.3076923076923075,155,0
2.3076923076923075,156,0
2.3076923076923075,157,0
2.3076923076923075,158,0
2.3076923076923075,159,0
2.3076923076923075,160,0
2.3076923076923075,161,0
2.3076923076923075,162,0
2.3076923076923075,163,0
2.3076923076923075,164,0
2.3076923076923075,165,0
2.3076923076923075,166,0
2.3076923076923075,167,0
2.3076923076923075,168,0
2.3076923076923075,169,0
2.3076923076923075,170,0
2.3076923076923075,171,0
2.3076923076923075,172,0
2.3076923076923075,173,0
2.3076923076923075,174,0
2.3076923076923075,175,0
2.3076923076923075,176,0
2.3076923076923075,177,0
2.3076923076923075,178,0
2.3076923076923075,179,0
2.3076923076923075,180,0
2.3076923076923075,181,0
2.3076923076923075,182,0
2.3076923076923075,183,0
2.3076923076923075,184,0
2.3076923076923075,185,0
2.3076923076923075,186,0
2.3076923076923075,187,0
2.3076923076923075,188,0
2.3076923076923075,189,0
2.3076923076923075,190,0
2.3076923076923075,191,0
2.3076923076923075,192,0
2.3076923076923075,193,0
2.3076923076923075,194,0
2.3076923076923075,195,0
2.3076923076923075,196,0
2.3076923076923075,197,0
2.3076923076923075,198,0
2.3076923076923075,199,0
2.3653846153846154,0,0
2.3653846153846154,1,0
2.3653846153846154,2,0
2.3653846153846154,3,0
2.3653846153846154,4,0
2.3653846153846154,5,0
2.3653846153846154,6,0
2.3653846153846154,7,0
2.3653846153846154,8,0
2.3653846153846154,9,0
2.3653846153846154,10,0
2.3653846153846154,11,0
2.3653846153846154,12,0
2.3653846153846154,13,0
2.3653846153846154,14,0
2.3653846153846154,15,0
2.3653846153846154,16,0
2.3653846153846154,17,0
2.3653846153846154,18,0
2.3653846153846154,19,0
2.3653846153846154,20,0
2.3653846153846154,21,0
2.3653846153846154,22,0
2.3653846153846154,23,0
2.3653846153846154,24,0
2.3653846153846154,25,0
2.3653846153846154,26,0
2.3653846153846154,27,0
2.3653846153846154,28,0
2.3653846153846154,29,0
2.3653846153846154,30,0
2.3653846153846154,31,0
2.3653846153846154,32,0
2.3653846153846154,33,0
2.3653846153846154,34,0
2.3653846153846154,35,0
2.3653846153846154,36,0
2.3653846153846154,37,0
2.3653846153846154,38,0
2.3653846153846154,39,0
2.3653846153846154,40,0
2.3653846153846154,41,0
2.3653846153846154,42,0
2.3653846153846154,43,0
2.3653846153846154,44,0
2.3653846153846154,45,0
2.3653846153846154,46,0
2.3653846153846154,47,0
2.3653846153846154,48,0
2.3653846153846154,49,0
2.3653846153846154,50,0
2.3653846153846154,51,0
2.3653846153846154,52,0
2.3653846153846154,53,0
2.3653846153846154,54,0
2.3653846153846154,55,0
2.3653846153846154,56,0
2.3653846153846154,57,0
2.3653846153846154,58,0
2.3653846153846154,59,0
2.3653846153846154,60,0
2.3653846153846154,61,0
2.3653846153846154,62,0
2.3653846153846154,63,0
2.3653846153846154,64,0
2.3653846153846154,65,0
2.3653846153846154,66,0
2.3653846153846154,67,0
2.3653846153846154,68,0
2.3653846153846154,69,0
2.3653846153846154,70,0
2.3653846153846154,71,0
2.3653846153846154,72,0
2.3653846153846154,73,0
2.3653846153846154,74,0
2.3653846153846154,75,0
2.3653846153846154,76,0
2.3653846153846154,77,0
2.3653846153846154,78,0
2.3653846153846154,79,0
2.3653846153846154,80,0
2.3653846153846154,81,0
2.3653846153846154,82,0
2.3653846153846154,83,0
2.3653846153846154,84,0
2.3653846153846154,85,0
2.3653846153846154,86,0
2.3653846153846154,87,0
2.3653846153846154,88,0
2.3653846153846154,89,0
2.3653846153846154,90,0
2.3653846153846154,91,0
2.3653846153846154,92,0
2.3653846153846154,93,0
2.3653846153846154,94,0
2.3653846153846154,95,0
2.3653846153846154,96,0
2.3653846153846154,97,0
2.3653846153846154,98,0
2.3653846153846154,99,0
2.3653846153846154,100,0
2.3653846153846154,101,0
2.3653846153846154,102,0
2.3653846153846154,103,0
2.3653846153846154,104,0
2.3653846153846154,105,0
2.3653846153846154,106,0
2.3653846153846154,107,0
2.3653846153846154,108,0
2.3653846153846154,109,0
2.3653846153846154,110,0
2.3653846153846154,111,0
2.3653846153846154,112,0
2.3653846153846154,113,0
2.3653846153846154,114,0
2.3653846153846154,115,0
2.3653846153846154,116,0
2.3653846153846154,117,0
2.3653846153846154,118,0
2.3653846153846154,119,0
2.3653846153846154,120,0
2.3653846153846154,121,0
2.3653846153846154,122,0
2.3653846153846154,123,0
2.3653846153846154,124,0
2.3653846153846154,125,0
2.3653846153846154,126,0
2.3653846153846154,127,0
2.3653846153846154,128,0
2.3653846153846154,129,0
2.3653846153846154,130,0
2.3653846153846154,131,0
2.3653846153846154,132,0
2.3653846153846154,133,0
2.3653846153846154,134,0
2.3653846153846154,135,0
2.3653846153846154,136,0
2.3653846153846154,137,0
2.3653846153846154,138,0
2.3653846153846154,139,0
2.3653846153846154,140,0
2.3653846153846154,141,0
2.3653846153846154,142,0
2.3653846153846154,143,0
2.3653846153846154,144,0
2.3653846153846154,145,0
2.3653846153846154,146,0
2.3653846153846154,147,0
2.3653846153846154,148,0
2.3653846153846154,149,0
2.3653846153846154,150,0
2.3653846153846154,151,0
2.3653846153846154,152,0
2.3653846153846154,153,0
2.3653846153846154,154,0
2.3653846153846154,155,0
2.3653846153846154,156,0
2.3653846153846154,157,0
2.3653846153846154,158,0
2.3653846153846154,159,0
2.3653846153846154,160,0
2.3653846153846154,161,0
2.3653846153846154,162,0
2.3653846153846154,163,0
2.3653846153846154,164,0
2.3653846153846154,165,0
2.3653846153846154,166,0
2.3653846153846154,167,0
2.3653846153846154,168,0
2.3653846153846154,169,0
2.3653846153846154,170,0
2.3653846153846154,171,0
2.3653846153846154,172,0
2.3653846153846154,173,0
2.3653846153846154,174,0
2.3653846153846154,175,0
2.3653846153846154,176,0
2.3653846153846154,177,0
2.3653846153846154,178,0
2.3653846153846154,179,0
2.3653846153846154,180,0
2.3653846153846154,181,0
2.3653846153846154,182,0
2.3653846153846154,183,0
2.3653846153846154,184,0
2.3653846153846154,185,0
2.3653846153846154,186,0
2.3653846153846154,187,0
2.3653846153846154,188,0
2.3653846153846154,189,0
2.3653846153846154,190,0
2.3653846153846154,191,0
2.3653846153846154,192,0
2.3653846153846154,193,0
2.3653846153846154,194,0
2.3653846153846154,195,0
2.3653846153846154,196,0
2.3653846153846154,197,0
2.3653846153846154,198,0
2.3653846153846154,199,0
2.4230769230769234,0,0
2.4230769230769234,1,0
2.4230769230769234,2,0
2.4230769230769234,3,0
2.4230769230769234,4,0
2.4230769230769234,5,0
2.4230769230769234,6,0
2.4230769230769234,7,0
2.4230769230769234,8,0
2.4230769230769234,9,0
2.4230769230769234,10,0
2.4230769230769234,11,0
2.4230769230769234,12,0
2.4230769230769234,13,0
2.4230769230769234,14,0
2.4230769230769234,15,0
2.4230769230769234,16,0
2.4230769230769234,17,0
2.4230769230769234,18,0
2.4230769230769234,19,0
2.4230769230769234,20,0
2.4230769230769234,21,0
2.4230769230769234,22,0
2.4230769230769234,23,0
2.4230769230769234,24,0
2.4230769230769234,25,0
2.4230769230769234,26,0
2.4230769230769234,27,0
2.4230769230769234,28,0
2.4230769230769234,29,0
2.4230769230769234,30,0
2.4230769230769234,31,0
2.4230769230769234,32,0
2.4230769230769234,33,0
2.4230769230769234,34,0
2.4230769230769234,35,0
2.4230769230769234,36,0
2.4230769230769234,37,0
2.4230769230769234,38,0
2.4230769230769234,39,0
2.4230769230769234,40,0
2.4230769230769234,41,0
2.4230769230769234,42,0
2.4230769230769234,43,0
2.4230769230769234,44,0
2.4230769230769234,45,0
2.4230769230769234,46,0
2.4230769230769234,47,0
2.4230769230769234,48,0
2.4230769230769234,49,0
2.4230769230769234,50,0
2.4230769230769234,51,0
2.4230769230769234,52,0
2.4230769230769234,53,0
2.4230769230769234,54,0
2.4230769230769234,55,0
2.4230769230769234,56,0
2.4230769230769234,57,0
2.4230769230769234,58,0
2.4230769230769234,59,0
2.4230769230769234,60,0
2.4230769230769234,61,0
2.4230769230769234,62,0
2.4230769230769234,63,0
2.4230769230769234,64,0
2.4230769230769234,65,0
2.4230769230769234,66,0
2.4230769230769234,67,0
2.4230769230769234,68,0
2.4230769230769234,69,0
2.4230769230769234,70,0
2.4230769230769234,71,0
2.4230769230769234,72,0
2.4230769230769234,73,0
2.4230769230769234,74,0
2.4230769230769234,75,0
2.4230769230769234,76,0
2.4230769230769234,77,0
2.4230769230769234,78,0
2.4230769230769234,79,0
2.4230769230769234,80,0
2.4230769230769234,81,0
2.4230769230769234,82,0
2.4230769230769234,83,0
2.4230769230769234,84,0
2.4230769230769234,85,0
2.4230769230769234,86,0
2.4230769230769234,87,0
2.4230769230769234,88,0
2.4230769230769234,89,0
2.4230769230769234,90,0
2.4230769230769234,91,0
2.4230769230769234,92,0
2.4230769230769234,93,0
2.4230769230769234,94,0
2.4230769230769234,95,0
2.4230769230769234,96,0
2.4230769230769234,97,0
2.4230769230769234,98,0
2.4230769230769234,99,0
2.4230769230769234,100,0
2.4230769230769234,101,0
2.4230769230769234,102,0
2.4230769230769234,103,0
2.4230769230769234,104,0
2.4230769230769234,105,0
2.4230769230769234,106,0
2.4230769230769234,107,0
2.4230769230769234,108,0
2.4230769230769234,109,0
2.4230769230769234,110,0
2.4230769230769234,111,0
2.4230769230769234,112,0
2.4230769230769234,113,0
2.4230769230769234,114,0
2.4230769230769234,115,0
2.4230769230769234,116,0
2.4230769230769234,117,0
2.4230769230769234,118,0
2.4230769230769234,119,0
2.4230769230769234,120,0
2.4230769230769234,121,0
2.4230769230769234,122,0
2.4230769230769234,123,0
2.4230769230769234,124,0
2.4230769230769234,125,0
2.4230769230769234,126,0
2.4230769230769234,127,0
2.4230769230769234,128,0
2.4230769230769234,129,0
2.4230769230769234,130,0
2.4230769230769234,131,0
2.4230769230769234,132,0
2.4230769230769234,133,0
2.4230769230769234,134,0
2.4230769230769234,135,0
2.4230769230769234,136,0
2.4230769230769234,137,0
2.4230769230769234,138,0
2.4230769230769234,139,0
2.4230769230769234,140,0
2.4230769230769234,141,0
2.4230769230769234,142,0
2.4230769230769234,143,0
2.4230769230769234,144,0
2.4230769230769234,145,0
2.4230769230769234,146,0
2.4230769230769234,147,0
2.4230769230769234,148,0
2.4230769230769234,149,0
2.4230769230769234,150,0
2.4230769230769234,151,0
