P,Q,t,eta,E,E_test
2000,200,3450,0.05,0.031774272941405036,0.042642601057073036
2000,200,3500,0.05,0.03265061686922706,0.04335604136226384
2000,200,3550,0.05,0.03211635742229621,0.04256207665129981
2000,200,3600,0.05,0.0320015287485685,0.04193004962187675
2000,200,3650,0.05,0.03189250911816227,0.04226333856449914
2000,200,3700,0.05,0.03173647333686518,0.04199716524319246
2000,200,3750,0.05,0.03177495005960023,0.04181251440032347
2000,200,3800,0.05,0.03172115443894879,0.042651796361592824
2000,200,3850,0.05,0.03170253876275858,0.04283223827607917
2000,200,3900,0.05,0.03168825006414537,0.042410503171649655
2000,200,3950,0.05,0.031265266903754314,0.04144600110360051
2000,200,4000,0.05,0.031228791330032528,0.041474700345155456
2000,200,4050,0.05,0.030562242801732847,0.04095929301716708
2000,200,4100,0.05,0.030438039435095147,0.04072541903993358
2000,200,4150,0.05,0.030208582646986996,0.04086375300283954
2000,200,4200,0.05,0.030267612389298933,0.04044881691197272
2000,200,4250,0.05,0.03032684274892895,0.04055696543968002
2000,200,4300,0.05,0.03002763199816905,0.0406071336626241
2000,200,4350,0.05,0.029884987677006303,0.04059224570623669
2000,200,4400,0.05,0.029942563140796095,0.04052343546784845
2000,200,4450,0.05,0.02995416169774978,0.04074725876693347
2000,200,4500,0.05,0.02948927099854103,0.04010252030691164
2000,200,4550,0.05,0.029497666351918226,0.03999577963705055
2000,200,4600,0.05,0.02916781134819506,0.04054897059399604
2000,200,4650,0.05,0.029227328020043856,0.04074857099622264
2000,200,4700,0.05,0.02903574546358841,0.040225027601982884
2000,200,4750,0.05,0.029125947966807897,0.040498145762063655
2000,200,4800,0.05,0.02902267733141433,0.04044177585613954
2000,200,4850,0.05,0.029621666350755478,0.04046342518445842
2000,200,4900,0.05,0.029392337656409112,0.04028869902496597
2000,200,4950,0.05,0.029377905916109295,0.04024130481660472
2000,200,0,0.05,0.5043495697338232,0.4496166922114561
2000,200,50,0.05,0.4319009940462702,0.44351078304402763
2000,200,100,0.05,0.3372090892109305,0.35493479918122817
2000,200,150,0.05,0.25160984620339893,0.28141744795439294
2000,200,200,0.05,0.1909540462509095,0.2057329774120224
2000,200,250,0.05,0.14463663522546993,0.16967104527426216
2000,200,300,0.05,0.12193658533511055,0.15197967648286545
2000,200,350,0.05,0.10792450705095104,0.12596653436870237
2000,200,400,0.05,0.1014673526311569,0.11485062826464779
2000,200,450,0.05,0.08661177081039921,0.09324460240662447
2000,200,500,0.05,0.07134447047180226,0.07235241041275416
2000,200,550,0.05,0.06524027266144977,0.06914157917508452
2000,200,600,0.05,0.06096183306650297,0.06172632358584762
2000,200,650,0.05,0.055827289343512596,0.06148887638055772
2000,200,700,0.05,0.05280632307448956,0.05670884792033501
2000,200,750,0.05,0.0504749285982425,0.05541978606507294
2000,200,800,0.05,0.04778740386374895,0.055211920181950945
2000,200,850,0.05,0.04468481214829198,0.04912062063174276
2000,200,900,0.05,0.04717335660883484,0.04677181532100065
2000,200,950,0.05,0.04582262584753739,0.046454871331033945
2000,200,1000,0.05,0.04399819813501623,0.04524149499436621
2000,200,1050,0.05,0.04352262889933597,0.04499017507995069
2000,200,1100,0.05,0.04293444248434213,0.04431152382753829
2000,200,1150,0.05,0.04235921192587708,0.04430498539145122
2000,200,1200,0.05,0.04136194619090019,0.04233673096239666
2000,200,1250,0.05,0.04020176210409313,0.04091228405000034
2000,200,1300,0.05,0.038842484664066985,0.04092719653205266
2000,200,1350,0.05,0.038229241737288255,0.04029492348886413
2000,200,1400,0.05,0.03704637864192139,0.03964296357040584
2000,200,1450,0.05,0.036533906761924126,0.039571579518830176
2000,200,1500,0.05,0.03648112508414668,0.0398870054283901
2000,200,1550,0.05,0.03671146842382374,0.040217844922496734
2000,200,1600,0.05,0.03920040136451416,0.04312057102114241
2000,200,1650,0.05,0.03866555573773968,0.04226376760445614
2000,200,1700,0.05,0.03841116301170455,0.04099999329005944
2000,200,1750,0.05,0.0383905802750132,0.041503036967742955
2000,200,1800,0.05,0.03753269653901954,0.04110094920654821
2000,200,1850,0.05,0.03996475234509039,0.03808964942707117
2000,200,1900,0.05,0.03895755175848103,0.03731706249958746
2000,200,1950,0.05,0.038691650925997766,0.037191340677163766
2000,200,2000,0.05,0.037515166559869834,0.03660295587131866
2000,200,2050,0.05,0.03695235301026344,0.03672021155499302
2000,200,2100,0.05,0.03653770486204963,0.036512545401407595
2000,200,2150,0.05,0.0373620787160627,0.0362054711336899
2000,200,2200,0.05,0.03703737878678313,0.036262183704808264
2000,200,2250,0.05,0.03663528759754283,0.03605466110738802
2000,200,2300,0.05,0.03620600897585776,0.03533769432564661
2000,200,2350,0.05,0.035748905928109795,0.035234469208092395
2000,200,2400,0.05,0.03553790736744424,0.034760769030361335
2000,200,2450,0.05,0.0351122820012277,0.03451435442699056
2000,200,2500,0.05,0.03603703075272974,0.03645130830534141
2000,200,2550,0.05,0.03590755883129942,0.03624380255722524
2000,200,2600,0.05,0.03542572084844658,0.036201440411767975
2000,200,2650,0.05,0.03440743700896177,0.035492699843940594
2000,200,2700,0.05,0.03433085367801713,0.035441295452185634
2000,200,2750,0.05,0.033577362318692315,0.035030360688233814
2000,200,2800,0.05,0.03349893939463935,0.03544735336098292
2000,200,2850,0.05,0.03477451334104221,0.03609163525584996
2000,200,2900,0.05,0.03415692139045493,0.036395426715217095
2000,200,2950,0.05,0.033902525969656025,0.036568435803879036
2000,200,3000,0.05,0.0337960060785835,0.03690664143756984
2000,200,3050,0.05,0.03363927641943165,0.03706876640235666
2000,200,3100,0.05,0.03353187609433434,0.03659315015224696
2000,200,3150,0.05,0.034367091881009525,0.038000513342713836
2000,200,3200,0.05,0.03395131653419475,0.03794911574267787
2000,200,3250,0.05,0.03385682332896203,0.037865066313266
2000,200,3300,0.05,0.033357788788836794,0.036839418803034714
2000,200,3350,0.05,0.033837750362343114,0.03564446279670935
2000,200,3400,0.05,0.03362210195162662,0.035437041704257856
2000,200,3450,0.05,0.03371466849646208,0.03571611551407559
2000,200,3500,0.05,0.03334018254482147,0.03533909704508009
2000,200,3550,0.05,0.03267216296631701,0.03532095383116304
2000,200,3600,0.05,0.03294573782705463,0.036074223542881124
2000,200,3650,0.05,0.03285079148927812,0.03665277959307991
2000,200,3700,0.05,0.03256983570676527,0.03593211669953526
2000,200,3750,0.05,0.03232240881906465,0.03542429143545391
2000,200,3800,0.05,0.03204813785996069,0.034498652662481616
2000,200,3850,0.05,0.03265341829266798,0.036022284756462575
2000,200,3900,0.05,0.03239156453539332,0.0356625016778453
2000,200,3950,0.05,0.032154013212036335,0.035513916523703164
2000,200,4000,0.05,0.03368016263878104,0.03556845802016695
2000,200,4050,0.05,0.03342633255047461,0.035457350348388234
2000,200,4100,0.05,0.032890771535890186,0.035646395877607345
2000,200,4150,0.05,0.033452060255942946,0.03620839504355944
2000,200,4200,0.05,0.033123021614102265,0.035125056261025606
2000,200,4250,0.05,0.03262226403199114,0.034710678047763704
2000,200,4300,0.05,0.03233604319015314,0.0348351628430029
2000,200,4350,0.05,0.03181367114088396,0.03559466684837136
2000,200,4400,0.05,0.03324129710368877,0.03479094988447238
2000,200,4450,0.05,0.03265057421621742,0.0346419601614458
2000,200,4500,0.05,0.032222788035245094,0.03427856579695599
2000,200,4550,0.05,0.031916236005453485,0.0338731443452566
2000,200,4600,0.05,0.031651095603545384,0.03371615443901075
2000,200,4650,0.05,0.031499577253032665,0.033169559333830805
2000,200,4700,0.05,0.03087985265764642,0.033118658970524024
2000,200,4750,0.05,0.030378480664350793,0.032653116159532876
2000,200,4800,0.05,0.03031295692262679,0.033316475209022006
2000,200,4850,0.05,0.030266791431821937,0.03319904348714284
2000,200,4900,0.05,0.030336489420867075,0.0326095452235087
2000,200,4950,0.05,0.030153294016467047,0.03311452577067969
2000,200,0,0.05,0.40112323736518457,0.34723955240308624
2000,200,50,0.05,0.4156895058803405,0.3815411598278409
2000,200,100,0.05,0.31538743354349735,0.3189192286395544
2000,200,150,0.05,0.2146490145709297,0.2257565241437311
2000,200,200,0.05,0.17895238145334436,0.17063265493608668
2000,200,250,0.05,0.13002426473333537,0.12363648638728204
2000,200,300,0.05,0.10571676692126065,0.11696123467376877
2000,200,350,0.05,0.0919382427336434,0.10153212986773803
2000,200,400,0.05,0.08043694150988602,0.08671098649949503
2000,200,450,0.05,0.07639935749235374,0.08267768841249806
2000,200,500,0.05,0.0634296109603321,0.07526243446916131
2000,200,550,0.05,0.059138399169197865,0.0680971814584954
2000,200,600,0.05,0.052846462290423314,0.060150268492493074
2000,200,650,0.05,0.0496954685578105,0.057635678882104927
2000,200,700,0.05,0.047027204628860446,0.056735730393859624
2000,200,750,0.05,0.0459622589216666,0.05628479476911481
2000,200,800,0.05,0.045781080344097266,0.05462232728776491
2000,200,850,0.05,0.04465888335616494,0.05316299858492989
2000,200,900,0.05,0.04438787455281544,0.05312223609505802
2000,200,950,0.05,0.04356417327611545,0.052083691743735956
2000,200,1000,0.05,0.04334942948460797,0.05104966438474509
2000,200,1050,0.05,0.04462104630528179,0.052475363805067274
2000,200,1100,0.05,0.04407185053887314,0.0520334250668959
2000,200,1150,0.05,0.04206737919114703,0.04972101730928736
2000,200,1200,0.05,0.04236253219774686,0.04963662628915854
2000,200,1250,0.05,0.04219668889799976,0.05025029760204453
2000,200,1300,0.05,0.04169146165436709,0.04965398455649482
2000,200,1350,0.05,0.040819476061055585,0.04855344962723694
2000,200,1400,0.05,0.040381666496753094,0.048332771851798774
2000,200,1450,0.05,0.04005103300366389,0.047878668606616284
2000,200,1500,0.05,0.04017355657182253,0.047914377622973764
2000,200,1550,0.05,0.04011893611285228,0.047731785588710475
2000,200,1600,0.05,0.03974230839164629,0.04756595756657309
2000,200,1650,0.05,0.03923742011822175,0.046924802137135506
2000,200,1700,0.05,0.039073121899813046,0.0466303795821623
2000,200,1750,0.05,0.03891900500158157,0.04634688393830528
2000,200,1800,0.05,0.03871636313288979,0.04600029864196806
2000,200,1850,0.05,0.0386811817617473,0.04517633220523006
2000,200,1900,0.05,0.03998208972821296,0.046579986279453645
2000,200,1950,0.05,0.03993366288147133,0.046435607374918385
2000,200,2000,0.05,0.03939435224900506,0.04578475835082885
2000,200,2050,0.05,0.03926719677906194,0.04508384824455289
2000,200,2100,0.05,0.03904412838743393,0.04541256178859025
2000,200,2150,0.05,0.03909185008353117,0.04575108241097031
2000,200,2200,0.05,0.03863616017682656,0.04570495925127381
2000,200,2250,0.05,0.039137282695876394,0.04648767038035746
2000,200,2300,0.05,0.03914306849025055,0.046619066242468234
2000,200,2350,0.05,0.039239188291750576,0.047168018671791455
2000,200,2400,0.05,0.038757070148457265,0.046095329651294946
2000,200,2450,0.05,0.038521060036348365,0.04534177276607628
2000,200,2500,0.05,0.038705834761699635,0.04535753345832114
2000,200,2550,0.05,0.03838608232143513,0.04519757243311992
2000,200,2600,0.05,0.0381850113460639,0.04468806387814702
2000,200,2650,0.05,0.037773049235840156,0.044098736667598885
2000,200,2700,0.05,0.03774225622803703,0.04396677728215373
2000,200,2750,0.05,0.03736848290148873,0.04368794924120653
2000,200,2800,0.05,0.03800956535165544,0.04468323036162907
2000,200,2850,0.05,0.03765679718276447,0.04359596126728471
2000,200,2900,0.05,0.03781851950691717,0.043988694262785
2000,200,2950,0.05,0.037528889221165936,0.04358336713706862
2000,200,3000,0.05,0.03775546727012336,0.04299302948369805
2000,200,3050,0.05,0.03759852615380192,0.04278695251746874
2000,200,3100,0.05,0.0372960087075641,0.04210248466774652
2000,200,3150,0.05,0.03703335113797445,0.04164173656797252
2000,200,3200,0.05,0.03707289505930464,0.04180186899605843
2000,200,3250,0.05,0.03670187605075638,0.0413635190730474
2000,200,3300,0.05,0.03694448312677936,0.04157994366590985
2000,200,3350,0.05,0.0372431938967384,0.04169479237798272
2000,200,3400,0.05,0.03700294728329403,0.04190059498935379
2000,200,3450,0.05,0.03687578801055117,0.041794487304279856
2000,200,3500,0.05,0.03715483499114348,0.04240722761351875
2000,200,3550,0.05,0.03699544808694597,0.04198264692644441
2000,200,3600,0.05,0.03677257214998995,0.042003554777872584
2000,200,3650,0.05,0.036849193390779515,0.04223387088907266
2000,200,3700,0.05,0.036234715311052705,0.041534964510757
2000,200,3750,0.05,0.036120761995046526,0.04132839397415702
2000,200,3800,0.05,0.03604680289069668,0.040871304008795975
2000,200,3850,0.05,0.035662554677913585,0.039895725893631315
2000,200,3900,0.05,0.03574173381625181,0.040075205475763244
2000,200,3950,0.05,0.03570873899650011,0.03982866022517391
2000,200,4000,0.05,0.035782697804083656,0.0402789204428024
2000,200,4050,0.05,0.035737956420454624,0.04023050298592203
2000,200,4100,0.05,0.03681985016774984,0.04101125968349018
2000,200,4150,0.05,0.036899527394106076,0.041152721485848115
2000,200,4200,0.05,0.03655366947036524,0.04067870152641581
2000,200,4250,0.05,0.036286044417469375,0.040249223480383185
2000,200,4300,0.05,0.03618209962992637,0.040246065364333346
2000,200,4350,0.05,0.036783837519368125,0.041353251880826905
2000,200,4400,0.05,0.03619385764491951,0.04002915710546693
2000,200,4450,0.05,0.036006739663351515,0.03991092524309837
2000,200,4500,0.05,0.03605981361839738,0.039432129443652514
2000,200,4550,0.05,0.03548487677803388,0.0394092553558338
2000,200,4600,0.05,0.03475034496160044,0.03882604029170862
2000,200,4650,0.05,0.03486188918426083,0.03895562415391684
2000,200,4700,0.05,0.034906258658821625,0.039365904801833794
2000,200,4750,0.05,0.03456270249573804,0.0389479685419378
2000,200,4800,0.05,0.03435235398047962,0.038743224476714654
2000,200,4850,0.05,0.03418939237949167,0.03872148384754046
2000,200,4900,0.05,0.034331531005130526,0.0398152739282761
2000,200,4950,0.05,0.03438599587015022,0.03993784693800292
2000,200,0,0.05,0.3837835435751034,0.3670758713570344
2000,200,50,0.05,0.32033625916655084,0.3866772270289738
2000,200,100,0.05,0.260392122008813,0.24438447700328186
2000,200,150,0.05,0.20383134816467183,0.19681414946389178
2000,200,200,0.05,0.13424880579133566,0.135149685128036
2000,200,250,0.05,0.10290310234532006,0.09811137415647649
2000,200,300,0.05,0.08609522051887765,0.08644747619960491
2000,200,350,0.05,0.06823423960568425,0.06889565920998758
2000,200,400,0.05,0.06329421357220338,0.06165456400131431
2000,200,450,0.05,0.061903061830858815,0.05911435536778248
2000,200,500,0.05,0.05351184705253062,0.05501682759490861
2000,200,550,0.05,0.05263475383538458,0.05019180686235675
2000,200,600,0.05,0.0486211013354355,0.048222887781576816
2000,200,650,0.05,0.047133788597413025,0.04672958486750043
2000,200,700,0.05,0.05457420716472081,0.052094673590829546
2000,200,750,0.05,0.04885802078893791,0.04731305836406102
2000,200,800,0.05,0.04449587865485625,0.044659082287280966
2000,200,850,0.05,0.042344597143110875,0.04242670780603548
2000,200,900,0.05,0.0413555912794288,0.040669379143459486
2000,200,950,0.05,0.040691737944170046,0.04007920195712415
2000,200,1000,0.05,0.04001394859359518,0.03923980594257512
2000,200,1050,0.05,0.04088423702579597,0.039927816687363726
2000,200,1100,0.05,0.04024295978277534,0.03793819434055935
2000,200,1150,0.05,0.039345790149991136,0.0373328765338395
2000,200,1200,0.05,0.03884608923396096,0.0371693458741082
2000,200,1250,0.05,0.038940135251802586,0.03706709579418573
2000,200,1300,0.05,0.03869109397525508,0.036874595160956945
2000,200,1350,0.05,0.037780560705377955,0.036056142097434
2000,200,1400,0.05,0.03748922149846381,0.03558641341560648
2000,200,1450,0.05,0.03707972221053401,0.035399871677583405
2000,200,1500,0.05,0.03629710876123223,0.03472273673875892
2000,200,1550,0.05,0.03612145619661434,0.03476728850129609
2000,200,1600,0.05,0.03574533449906206,0.03409337909187288
2000,200,1650,0.05,0.035511672487415075,0.03389369212459775
2000,200,1700,0.05,0.03529866001988236,0.03427166978701453
2000,200,1750,0.05,0.03490030156893085,0.033635692625343674
2000,200,1800,0.05,0.034381928543048196,0.034144309404504296
2000,200,1850,0.05,0.03429504454004183,0.03360778033838993
2000,200,1900,0.05,0.034191305329749316,0.033915313057879974
2000,200,1950,0.05,0.03410947792904531,0.03383413760837933
2000,200,2000,0.05,0.0338206058195254,0.033599166459463536
2000,200,2050,0.05,0.03354268367971411,0.03300239822085326
2000,200,2100,0.05,0.03358667028804606,0.03265673182178472
2000,200,2150,0.05,0.033361299581097674,0.032784331806806344
2000,200,2200,0.05,0.03323453501497368,0.03301775911768729
2000,200,2250,0.05,0.033003402170884835,0.032501550409754054
2000,200,2300,0.05,0.03327223396822361,0.032329760637077196
2000,200,2350,0.05,0.033024359396825194,0.03176107478191461
2000,200,2400,0.05,0.032944697133528864,0.03207693414233575
2000,200,2450,0.05,0.032723582345169346,0.03166171311975767
2000,200,2500,0.05,0.03278300292727,0.03171812536082222
2000,200,2550,0.05,0.03282614264688504,0.03145272463742138
2000,200,2600,0.05,0.03301711097340233,0.0321953338195896
2000,200,2650,0.05,0.0348883202778914,0.03562454961552802
2000,200,2700,0.05,0.0345486873134685,0.035213497297555636
2000,200,2750,0.05,0.03402887246746044,0.03610289573880653
2000,200,2800,0.05,0.03380702580085005,0.0358507616297275
2000,200,2850,0.05,0.034210567089916814,0.03639682625377282
2000,200,2900,0.05,0.033662142951014606,0.0354475416458656
2000,200,2950,0.05,0.03369185725411536,0.03552211751637799
2000,200,3000,0.05,0.03286933980045008,0.03432984948456674
2000,200,3050,0.05,0.032575160916509444,0.033989016911560185
